SKU,Product name,Description & Features,Selling Price,Brand,Category
TAMWH6002,6 Pcs magnetic welding holder set,"Magnetic welding holder 6pcs set_x000D_
Specifications:_x000D_
4pcs Mini Magnet_x000D_
2pcs 3"" Magnet_x000D_
Pull Force: _x000D_
Mini 10Lbs_x000D_
3"" 25Lbs_x000D_
Product Dimensions per pcs：_x000D_
Mini 70*42.5*12mm_x000D_
3"" 120*83*14.4mm_x000D_
Weight per pcs:_x000D_
Mini 108g_x000D_
3"" 304g
Angles: 45°,90°,135°_x000D_
Material: Magnet and Steel_x000D_
Packed by double blister",1184.5,TOTAL,Welding & Soldering
TWAH3006,Electrode holder,"Unique design new design
Rated current:300A
Suitable for MMA welding machine
Packed by carton box",1725,TOTAL,Power Tools
TWAH5006,Electrode holder,"Unique design New design
Rated current:500A
Netherlands type
Suitable for MMA welding machine(below 500A)
Packed by carton box",1242,TOTAL,Power Tools
TWAH8006,Electrode holder,"Unique design New design
Rated current:800A
Suitable for MMA welder(below 630A)
Packed by carton box",1840,TOTAL,Power Tools
TWAH10006,Electrode holder,"Unique design New design
Rated current:1000A
Suitable for MMA welding machine(below 630A)
Packed by carton box",2185,TOTAL,Power Tools
TGT11236,High pressure washer,"Voltage: 220-240V~50Hz
Copper wire induction motor
Input power:1500W 
Max Pressure:100Bar (1450PSI)
Flow rate:7.0L/min
1 set water spray gun
8m high pressure metal hose
Packed by color box",2277,TOTAL,Cleaning
TGT11316,High pressure washer,"Voltage: 220-240V~50/60Hz
Carbon brush motor
Pure copper wire
Input power:1400W
Max Pressure:130Bar (1900PSI)
Flow rate:5.5L/min
Auto stop system
1 set water spray gun(TGTSG026)
5m high pressure hose(TGTHPH526)
Packed by color box",782,TOTAL,Cleaning
TGT11336,High pressure washer,"Voltage: 220-240V~50/60Hz
Carbon brush motor
Pure copper wire
Input power: 1600W
Max Pressure: 140Bar (2030PSI)
Flow rate: 5.5L/min
Auto stop system
Include:
1 Set water spray gun (TGTSG026)
1 Pcs 5m super flexible high pressure hose
1 Pcs water inlet screw
Packed by color box",1265,TOTAL,Cleaning
TGT11376,High pressure washer,"Voltage: 220-240V~50/60Hz
Carbon brush motor
Pure copper wire 
Input power: 2000W
Max Pressure: 160Bar (2320PSI)
Flow rate: 6.0L/min
Auto stop system
Include:
1 Set water spray gun (TGTSG026)
1 Pcs 5m super flexible high pressure hose
1 Pcs water inlet screw
1 Pcs soap bottle
Packed by color box",1552.5,TOTAL,Cleaning
TGT11226,High pressure washer,"Voltage: 220-240V~50Hz
Copper wire induction motor
Input power:2000W 
Max Pressure:150Bar (2200PSI)
Flow rate:6.0L/min
Auto stop system
1pcs soap bottle
1 set water spray gun(TGTSG026)
5m high pressure hose(TGTHPH526)
Packed by color box",1840,TOTAL,Cleaning
TGT11246,High pressure washer,"Voltage:220-240V~50Hz
Copper wire induction motor
Input power:2500W 
Max Pressure:160Bar (2300PSI)
Flow rate:6.7L/min
Auto stop system
1pcs soap bottle
1 set water spray gun(TGTSG026)
5m high pressure hose( TGTHPH526)
Packed by color box",1955,TOTAL,Cleaning
TGT11266,High pressure washer,"Voltage:220-240V~50Hz
Copper pump
Copper wire induction motor
Input power:2800W
Max Pressure:180Bar (2600PSI) 
Flow rate:7.3L/min 
Auto stop system
1pcs soap bottle
1 set metal spray gun
5m high pressure hose(steel wired)
Packed by color box",2185,TOTAL,Cleaning
TGT11176,High pressure washer (For commercial use),"Voltage: 220-240V~50Hz
Copper pump
Copper wire induction motor
Input power: 2400W
Max Pressure: 100Bar (1450PSI) 
Flow rate: 10L/min
500 hours lifetime
1 set metal spray gun
4 types of nozzles
8m high pressure hose(steel wired)
Net weight : 24kg
Packed by carton box",1081,TOTAL,Cleaning
TGTSG026,Spray Gun,"Material:Plastic body
Suitable for TGT11316,TGT11356,
TGT11226,TGT11246，UTGT11316,UTGT11356 and UTGT11226
Packed by carton box",1437.5,TOTAL,Power Tools
TGTRN360,Integrated rotary nozzle,"360° nozzle
Integrated rotary nozzle
Max. pressure: 18MPa/180bar
Suitable for TGT11316/UTGT11316/TGT11336/UTGT11336/TGT11356/UTGT11356/TGT11376/UTGT11376/TGT11226/TGT11246/UTGT11246
Packed by color box",1265,TOTAL,Power Tools
TMFP402,Foam producer,"Capacity:400mL
With adjustable function
Suitable for TGTSG026
Demension:125*85*196mm
Packed by label",1345.5,TOTAL,Power Tools
TGTHB2791,Horizontal brush,"Size:270*95mm
Material：PP  and  PA66+30GF
Suitable for TGTSG026
Packed by paper card",1426,TOTAL,Power Tools
TGTPB251,Patio brush,"Size:250mm
Material：PP  and  PA66+30GF
With one 455mm Extension rod
Suitable for TGTSG026
Packed by paper card",1472,TOTAL,Power Tools
TGTWB1781,Wheel brush,"length：390mm
For cleaning vehicle wheel
Suitable for TGTSG026
Packed by paper card",1000.5,TOTAL,Power Tools
TGTAN4501,45º Angle Nozzle,"length：590mm
45º Angle 
Suitable for TGTSG026
Packed by paper card",1046.5,TOTAL,Power Tools
TGTHPH526,High Pressure Hose,"Length:5 Meters
Material:PVC
Match with the Machinery of TGT11316，TGT11356，TGT11226，UTGT11316，UTGT11356
Packed by carton box",1495,TOTAL,Power Tools
TGTPCH751,Pipe cleaning hose,"Length:7.5m_x000D_
Max pressure：150bar（2175psi）_x000D_
With spring head
Suitable for TGT11316 TGT11356 TGT11226 UTGT11316  UTGT11356_x000D_
Packed by color box",1207.5,TOTAL,Power Tools
TGT612131,Electric lawn mower,"Voltage:220-240~50/60Hz
Input Power:1200W 
Carbon brush motor
No-load speed:3300rpm
Cutting width:320mm
Cutting height:28/48/68mm 
Grass box size:28L
With 0.35m power cord
Packed by color box",644,TOTAL,Gardening & Outdoor
TGT616152,Electric lawn mower,"Voltage:220-240V~50/60Hz
Input power:1600W
No-load speed:3500rpm
Carbon brush motor
Cutting width:380mm
Cutting height:28/48/68mm 
Grass box size:45L
Packed by carton box ",1265,TOTAL,Gardening & Outdoor
TGT616151,Electric lawn mower,"Voltage:220V-240~50Hz
Input Power:1600W
Induction motor
No-load speed:2800rpm
Cutting width:380mm
Cutting height:
28/38/48/58/68mm 
Grass box size:50L
With 0.35m power cord
Packed by carton box ",1380,TOTAL,Gardening & Outdoor
TGT141181,Gasoline lawn mower,"Zongshen brand engine(The best one in China)
Displacement:141cc
Rated power:3.0Kw(4HP)
Rated speed: 2600rpm
Drive type:Hand push
4 stroke engine
Cutting height:25-75mm(7 positions)
Cutting width:460mm(18”)
Catchervolume:60L
Deck material:steel
Wheel size:6""/8""
Packed by carton box
",2185,TOTAL,Gardening & Outdoor
TGT196202,Gasoline lawn mower,"Zongshen brand engine(The best one in China)
Displacement:196cc
4 stroke engine
Rated power:3.5Kw(4.8HP)
Self-propelled & Self-cleaning
Rated speed: 2800rpm
3 function:Catcher,side discharge, mulching,rear discharge  
Cutting height:28-80mm(7 positions)
Cutting width:510mm(20”)
Catchervolume:60L
Deck material:steel
Wheel size:8""/10""
Packed by carton box",1667.5,TOTAL,Gardening & Outdoor
TG5451811,Gasoline chain saw,"Displacement:46cc
Rated power:1.8Kw
Engine idle speed:3100±300rpm
Max. cutting diameter:445mm(18"")
Fuel tank capacity:550ml
Oil tank capacity:260ml
Powerful 2-stroke motor
18"" chain ( TGTSC51801)
Chain saw bar (TGTSB51801)
Packed by color box",1725,TOTAL,Power Tools
TGTSC51801,Saw chain,"18"" Saw chain
Suitable for TG5451811  gasoline chain saw
Packed by double blister",1955,TOTAL,Power Tools
TGTSB51801,Chain saw bar,"18"" Chain Saw Bar
Suitable for TG5451811 gasoline chain saw
Packed by double blister",1495,TOTAL,Power Tools
TG5602411,Gasoline chain saw,"Displacement:62cc
Rated power:2.4Kw
Engine idle speed:3100±300rpm
Max. cutting diameter:605mm(24"")
Fuel tank capacity:550ml
Oil tank capacity:260ml
Powerful 2-stroke motor
24"" chain (TGTSC52401)
Chain saw bar (TGTSB52401)
Packed by color box",2070,TOTAL,Power Tools
TTAC1406,Auto air compressor,"Power supply:DC12V
Rated current:10A
Max.pressure:140PSI(10Bar)
Max.air flow:35L/min
With 1PCS LED light
With 3M cord with cigarette lighter
With 1Pcs battery clips
With 4pcs nozzle adapters
Packed by color box",1322.5,TOTAL,Power Tools
TTAC2506,Auto air compressor,"Heavy duty air compressor With light
Power supply:12V,Rated current:18A
Max pressure:120PSI,
Duration working time:15minutes
5M air hose with a brass quick-releasing adapter
120PSI high-quality pressure gauge
3M cord with battery clips
with 3PCS LED
2x Cylinder diameter: 30mm
Packed by Color box and Canvas bag",1840,TOTAL,Power Tools
TTAC1601,Auto air compressor,"Voltage:12V
Max Pressure：160PSI/11 Bar/1100Kpa
Max.air flow:35L/min
With 1PCS LED light
With 3M cord with cigarette lighter
With 1Pcs Ball adaptor
With 1pcs Tire vale adapters
With 1pcs Air bed adapters
Packed by color box",2185,TOTAL,Power Tools
TBC1601,Battery charger,"Input voltage(V):220-240
Frequency（HZ:50/60
Charging voltage(V):12/24
Rated current(A):9/4
Boost current(A):12
Reference capacity(Ah):28-180
Insulation class:H_x000D_
Weight(Kg):5.6_x000D_
Packed by carton box",1265,TOTAL,Batteries & Chargers
PBCA12001,Booster cable,"Current: 200AMP
Clamp size :14x9cm
Cable material :copper coated
Cable outside diameter:8mm
Cable length :2.5m
Suitable for emission ≤1.8L  car
Packed by color box",2070,TOTAL,Power Tools
PBCA16008,Booster cable,"Current: 600AMP
Clamp size :18x10cm
Suitable for emission ≤4.5L car
Cable material :copper coated
Cable outside diameter:10mm
Cable length :3m
Packed by color box",851,TOTAL,Power Tools
PBCA16008L,Booster cable with lamp,"Current: 600AMP
With LED lamp
Clamp size :18x11cm
Suitable for emission ≤4.5L car
Cable material :copper coated
Cable outside diameter:10mm
Cable length :3m
Packed by color box",1265,TOTAL,Lighting
TP130005,Gasoline generator,"Rated voltage(V):220-240 _x000D_
Rated frequency(Hz):50_x000D_
Max.output(kW):3.0_x000D_
Rated output(kW):2.8
Rated speed(rpm):3000
Engine:4 stroke,OHV
Displacement(ml):210
Cooling system:Air-cooled
Ignition system:T.C.I
Starting system:Recoil
Aluminum coil alternator
Fuel tank(L):15
Dry weight(Kg):42
Packed by carton box",1495,TOTAL,Power Tools
TP130005-1,Gasoline generator,"Rated voltage(V):220-240 
Rated frequency(Hz):50
Max.output(kW):3.0
Rated output(kW):2.8
Rated speed(rpm):3000
Engine:4 stroke,OHV
Displacement(ml):210
Cooling system:Air-cooled
Ignition system:T.C.I
Starting system:Recoil+Electric
Aluminum wire alternator
Fuel tank(L):15
Dry weight(Kg):46.5
Packed by carton box",1610,TOTAL,Power Tools
TP135006E,Gasoline generator,"Rated voltage(V):220-240 _x000D_
Rated frequency(Hz):50_x000D_
Max.output(kW):3.5_x000D_
Rated output(kW):2.8
Rated speed(rpm):3000
Engine:4 stroke,OHV
Displacement(ml):208
Cooling system:Air-cooled
Ignition system:T.C.I
Starting system:Recoil+Electric
Copper coil alternator
Fuel tank(L):15
Dry weight(Kg):51
With 1 set auxiliary handle and wheels
Packed by carton box",1081,TOTAL,Power Tools
TP155001,Gasoline generator,"Rated voltage(V):220-240 
Rated frequency(Hz):50
Max.output(kW):5.5
Rated output(kW):5.0
Rated speed(rpm):3000
Engine:4 stroke,OHV
Displacement(ml):389
Cooling system:Air-cooled
Ignition system:T.C.I
Starting system:Recoil+Electric
Copper wire alternator
Fuel tank(L):25
Dry weight(Kg):77
With 1 set auxiliary handle and wheels
Packed by carton box",1265,TOTAL,Power Tools
TP250001,Silent diesel generator,"Rated voltage(V):220-240_x000D_
Rated frequency(Hz):50_x000D_
Phase:Single_x000D_
Max.output(kW):5.0_x000D_
Rated output(kW):4.5
Rated speed(rpm):3000
DC output:12V,8.3A
Engine:Diesel 9.0HP
Displacement(ml):418
Cooling system:Air-cooled
Starting system:Electric
Copper coil alternator
Fuel tank(L):17
Dry weight(Kg):172
30AH maintenance-free battery
Silent type diesel generator
Packed by carton box",1483.5,TOTAL,Power Tools
TP280001,Silent diesel generator,"Rated voltage(V):220-240_x000D_
Rated frequency(Hz):50_x000D_
Phase:Single_x000D_
Max.output(kW):8.0_x000D_
Rated output(kW):7.5
Rated speed(rpm):3000
DC output:12V,8.3A
Engine:Diesel 13.0HP
Displacement(ml):668
Cooling system:Air-cooled
Starting system:Electric
Copper coil alternator
Fuel tank(L):25
Dry weight(Kg):236
36AH maintenance-free battery
Silent type diesel generator
Packed by carton box",1483.5,TOTAL,Power Tools
TP7125-1,Gasoline reversible plate compactor,"Engine:Honda GX160_x000D_
Engine power:4.0Kw(5.5HP)_x000D_
Weight:126Kgs
Frequency:4300VPM_x000D_
Centrifugal Force:25kN_x000D_
Compaction Depth:30cm_x000D_
Travel Speed:25cm/s_x000D_
Efficiency:500M2/Hr_x000D_
Plate size:63x40cm_x000D_
Packed by carton box",1610,TOTAL,Power Tools
TP630-1,Gasoline concrete vibrator,"Engine:Honda GX160
Engine power:4.0Kw(5.5HP)
Claw type coupling
Not included vibrator poker
Suitalbe for TPVP1381,TPVP1451,TPVP1601
Packed by carton box",1667.5,TOTAL,Power Tools
TP630-2,Gasoline concrete vibrator,"Engine power:4.0Kw(5.5HP)
Claw type coupling
Not included vibrator poker
Suitalbe for item TPVP1381,TPVP1451,TPVP1601
Packed by carton box",1552.5,TOTAL,Power Tools
TPVP1451,Vibrator poker,"Diameter:45mm
Head length:580mm
Claw type fitting
Vibrating frequency:200Hz
Vibrating ampitude:1.2mm
Flexible hose length:6m
Suitable for  TP630-1,TP630-2
Packed by carton box",2185,TOTAL,Power Tools
TP7060-2,Gasoline plate compactor,"Petrol Engine
Engine power:4.8Kw(6.5HP)
Weight:60Kgs
Frequency:5600VPM
Centrifugal Force:10.5kN
Compaction Depth:20cm
Travel Speed:40cm/s
Efficiency:450M2/Hr
Plate size:50x36cm
Packed by carton box",1955,TOTAL,Power Tools
TP7100-2,Gasoline plate compactor,"Petrol Engine
Engine power:4.8Kw(6.5HP)
Weight:90Kgs
Frequency:4200VPM
Centrifugal Force:15kN
Compaction Depth:30cm
Travel Speed:45cm/s
Efficiency:660M2/Hr
Plate size:50x45cm
Packed by carton box",333.5,TOTAL,Power Tools
TP1016-2,Gasoline floor saw,"Petrol Engine
Engine power:9.6Kw(13HP)
Weight:120Kgs
Without blade
Max.cutting depth:14cm
Blade size:30-45cm(12""-18"")
Depth adjustment:handle rotation
Driving:Manual push
Water tank capacity:35L
Fuel tank:2.8L
Packed by carton box",448.5,TOTAL,Power Tools
TDC13501,Diesel  tiller,"Diesel Engine
Engine power:6.6kW(9HP)
Tilling Scope(mm):1350
Driving model:Gear
Tilling depth(mm):300
Gear shifting:-1,2,0,1
Max. torque(N.m/rpm):18.5/2800
Transmission oil capacity(L):1.8
Accessories:4 pcs ,4 groups 3+1 blades;4.0-8 wheels
Packed by carton box",471.5,TOTAL,Power Tools
TP9361-2,Gasoline power trowel,"Petrol Engine
Engine power:4.8Kw(6.5HP)
Weight:78Kgs
With iron pan
Rotor diameter:91cm(36"")
Blade number:four
Finish blade:35X15cm(6X14"")
Packed by carton box",690,TOTAL,Power Tools
TP9361-1,Gasoline power trowel,"Engine:Honda GX160
Engine power:4.0kW(5.5HP)
Weight:78kg
With iron pan
Rotor diameter:91cm(36"")
Blade number:Four
Finish blade:35X15cm(6X14"")
Packed by carton box",287.5,TOTAL,Power Tools
TP880-1,Gasoline tamping rammer,"Engine:Honda GX160
Engine power:4.0kW(5.5HP)
Weight:79Kgs
Impact force:10kN
Impact rate:450-660rpm
Jumping stroke:65mm
Shoe size:33X29cm
Fuel tank :2.0L
Packed by carton box",356.5,TOTAL,Power Tools
TWP13706,Water pump,"Peripheral Pump
Voltage:220-240V~50Hz
Rated power:370W(0.5HP)
Max.head:35m
Max.flow:35L/min
Max.suction:8m
Pipe diameter:1""x1""
Copper wire motor
Brass impeller
0.3m length cable
Packed by color box",345,TOTAL,Power Tools
TWP17506,Water pump,"Peripheral Pump
Voltage:220-240V~50Hz
Rated power:750W(1.0HP)
Max.head:52m
Max.flow:50L/min
Max.suction:8m
Pipe diameter:1""x1""
Copper wire motor
Stainless steel welding shaft : 304+45#
Electrophoresis pump body
Brass impeller
0.3m length cable
Packed by carton box",448.5,TOTAL,Power Tools
TWP37506,Water pump,"Self-priming Jet Pump
Voltage:220-240V~50Hz
Rated power:750W(1.0HP)
Max.head:51m
Max. flow:55L/min
Max.suction:9m
Pipe diameter:1""x1""
Copper wire motor
Stainless steel impeller
0.3m length cable
Packed by carton box",379.5,TOTAL,Power Tools
TWP311006,Water pump,"Self-priming Jet Pump
Voltage:220-240V~50Hz
Rated power:1100W(1.5HP)
Max.head:60m
Max.flow:70L/min
Max.suction:9m
Pipe diameter:1""x1""
Copper wire motor
Stainless steel impeller
0.3m length cable
Packed by carton box",690,TOTAL,Power Tools
TWP27506,Water pump,"Centrifugal pump
Voltage:220-240V~50Hz
Rated power:750W(1.0HP)
Max.head:30m
Max.flow:120L/min
Max.suction:8m
Pipe diameter:1""x1""
Copper wire motor
Stainless steel welding shaft : 304+45#
Electrophoresis pump body
Stainless steel impeller
0.3m length cable
Packed by carton box",805,TOTAL,Power Tools
TWPS101,Automatic pump control,"Rated voltage:220-240V_x000D_
Frequency:50/60Hz_x000D_
Staring pressure:1.5bar_x000D_
Max.current:10A
Max.pressure:10bar_x000D_
Pipe diameter:1&quot;x1&quot;_x000D_
Protection degree:IP65_x000D_
Packed by color box",1782.5,TOTAL,Power Tools
TWPS102,Automatic pump control,"Rated voltage:220-240V_x000D_
Frequency:50/60Hz_x000D_
Staring pressure:1.5bar_x000D_
Max.current:10A
Max.pressure:10bar_x000D_
Pipe diameter:1""x1""_x000D_
Protection degree:IP65_x000D_
Packed by color box",2277,TOTAL,Power Tools
TWP63706,Submersible pump,"Voltage:220-240V~50Hz
Rated power: 370W(0.5HP)
Max.head:17m
Max.flow:100L/min
Pipe diameter:1""
9m length cable
Copper wire motor
Stainless steel base
Stainless steel screws
Stainless steel shaft
Thermal protection
With float switch
For clean water
Packed by carton box",1610,TOTAL,Power Tools
TWP65506,Submersible pump,"Voltage:220-240V~50Hz
Rated power: 550W(0.75HP)
Max.head:25m
Max.flow:117L/min
Pipe diameter:1""
9m length cable
Copper wire motor
Stainless steel base
Stainless steel screws
Stainless steel shaft
Thermal protection
With float switch
For clean water
Packed by carton box",414,TOTAL,Power Tools
TWP67506,Submersible pump,"Voltage:220-240V~50Hz
Rated power: 750W(1.0HP)
Max.head:32m
Max.flow:120L/min
Pipe diameter:1""
9m length cable
Copper wire motor
Stainless steel base
Stainless steel screws
Stainless steel shaft
Thermal protection
With float switch
For clean water
Packed by carton box",448.5,TOTAL,Power Tools
TWP87506,Sewage submersible pump,"Voltage:220V-240~50Hz  
Rated power:750W(1.0HP)
Max.head:8m
Max.flow:217L/min
Max.depth:7m
Pipe diameter:1""
Copper wire motor
9m length cable
With float switch
For dirty water
Packed by carton box",575,TOTAL,Power Tools
TWP775016,Sewage submersible pump,"Voltage:220-240V~50Hz
Rated power:750W(1.0HP)
Max.head:13m
Max. flow:300L/min
Pipe diameter:2""
Copper wire motor
Pump body:Stainless
Motor body:Cast iron
9m length cable
For dirty water
Packed by wooden box",621,TOTAL,Power Tools
TWP7110016,Sewage submersible pump,"Voltage:220-240V~50Hz
Rated power:1100W(1.5HP)
Max.head:15m
Max. flow:366L/min
Pipe diameter:2""
Copper wire motor
Pump body:Stainless
Motor body:Cast iron
9m length cable
For dirty water
Packed by wooden box",920,TOTAL,Power Tools
TWP7150026,Sewage submersible pump,"Voltage:220-240V~50Hz
Rated power:1500W(2.0HP)
Max.head:14.5m
Max. flow rate:350L/min
Pipe diameter:2""
Copper wire motor
Pump body:Stainless
Motor body:Cast iron
9m length cable
Built-in cutting blade
For dirty water
Control box for protection
Packed by wooden box",1610,TOTAL,Power Tools
TWP7220026,Sewage submersible pump,"Voltage:220-240V~50Hz
Rated power:2200W(3.0HP)
Max.head:13m
Max. flow:633L/min
Pipe diameter:3""
Copper wire motor
Pump body:Stainless
Motor body:Cast iron
9m length cable
Built-in cutting blade
For dirty water
Control box for protection
Packed by wooden box",1840,TOTAL,Power Tools
